baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000124900	0	NA	NA	NA	NA	NA
ENSG00000124920	0.0748090942678999	-0.441291705761841	4.92762083257525	-0.0895547203722684	0.928641067667255	NA
ENSG00000124935	4.68563521541832	0.276396421437377	0.44172836221184	0.625715813341469	0.531501359214203	NA
ENSG00000124939	0	NA	NA	NA	NA	NA
ENSG00000124942	10518.2226210801	0.239525313919682	0.116155648891871	2.06210645977843	0.0391976014877226	0.276252572576004
ENSG00000125037	217.056357781915	0.0928770149353624	0.10125553076979	0.917253746331381	0.359009688825697	NA
ENSG00000125046	0.0648043344716631	0.360185882566763	4.92762083257525	0.0730952917857772	0.941730288248592	NA
ENSG00000125084	0	NA	NA	NA	NA	NA
ENSG00000125089	5.7749829382702	-0.230500768809181	0.353216724913428	-0.652576032082503	0.514029641448658	NA
ENSG00000125107	612.800086844737	-0.0656915002347779	0.0757812899730093	-0.866856453066119	0.386020666049459	0.667600722445042
ENSG00000125122	1.22465651540594	-0.483738479096094	0.793043676991045	-0.609977096004961	0.541876979950784	NA
ENSG00000125124	144.851953135396	-0.0497043552304032	0.127949107321985	-0.38846973043213	0.697668450262386	NA
ENSG00000125144	0.0669240103310586	1.18162169502918	4.92281001733668	0.240029920079762	0.810307061647608	NA
ENSG00000125148	43.6117397745676	0.28732708615635	0.285955768235235	1.00479555957055	0.31499530248959	NA
ENSG00000125149	60.0865331862756	-0.0864205361650905	0.105794237681601	-0.816873754742509	0.414000577681311	NA
ENSG00000125166	1657.37845481043	-0.085007059276443	0.144228985592982	-0.589389566368685	0.555599974008647	0.776166947466691
ENSG00000125170	6.63955655468962	0.643984838920938	0.267435125221058	2.40800395381359	0.0160400073086612	NA
ENSG00000125207	0	NA	NA	NA	NA	NA
ENSG00000125245	0.172787571834005	-0.76189216256614	2.5858568062877	-0.294638187510438	0.768270287030232	NA
ENSG00000125246	67.9204460899493	0.165598098609736	0.206805306414243	0.800743953242831	0.423279891508537	NA
ENSG00000125247	64.5582114114449	-0.292566823188928	0.136238902485265	-2.14745434565263	0.0317571280825706	NA
ENSG00000125249	152.318623471348	-0.317648117115304	0.157672999403352	-2.01460058676698	0.0439465159573414	NA
ENSG00000125255	0.397091041101654	0.133077607358399	1.20590665183495	0.11035481656553	0.912127985353435	NA
ENSG00000125257	54.2877333527449	0.476156811166544	0.263042165321049	1.81019195377055	0.070266024957341	NA
ENSG00000125266	57.7814474747349	-0.119657975563389	0.154499751686384	-0.774486523488273	0.438643134627471	NA
ENSG00000125285	0	NA	NA	NA	NA	NA
ENSG00000125304	259.956620094042	-0.0490082609701634	0.0633809025753858	-0.773233876117062	0.439383981018606	0.712959226168198
ENSG00000125319	0.841553205424267	1.22365935059054	0.667693005186631	1.83266761982703	0.06685201545421	NA
ENSG00000125337	1.70563117708422	-0.699469993494706	0.708846191572271	-0.986772591587509	0.323754134065773	NA
ENSG00000125347	37.6322813456122	-0.265917140874504	0.267611705551594	-0.993667823036375	0.320384612864049	NA
ENSG00000125351	28.7064697622088	-0.11909732185713	0.147628090380873	-0.806738890612651	0.419816932868543	NA
ENSG00000125352	20.7656678740807	0.0626502738976816	0.167288477706545	0.374504417498387	0.708029070645035	NA
ENSG00000125354	19.6759045419081	0.0753231826737413	0.177287167889877	0.424865395337178	0.67093480215724	NA
ENSG00000125355	3.18220210884463	0.0696635807655278	0.426281987877603	0.163421356629148	0.870186688758298	NA
ENSG00000125356	430.522790336876	-0.119819867118792	0.112483485964654	-1.06522185093413	0.286775547674603	0.588847898055747
ENSG00000125363	0	NA	NA	NA	NA	NA
ENSG00000125375	137.081009378485	-0.27743826299159	0.127449535795063	-2.17684796779258	0.0294919127229584	NA
ENSG00000125378	17.2782598167203	0.124194114148951	0.195027987790982	0.636801494778558	0.52425415232394	NA
ENSG00000125384	1.19150987788901	0.595490454257761	0.682236943849722	0.872849908856491	0.382744892048684	NA
ENSG00000125386	166.011289040804	0.106974422435723	0.0766189519245898	1.39618749341559	0.16265804186349	NA
ENSG00000125388	25.381526557835	0.0803177540621762	0.15419676315492	0.520878340237803	0.602451524963167	NA
ENSG00000125398	24.5213334834167	-0.468326313105418	0.267145274738232	-1.75307728562415	0.0795887418769436	NA
ENSG00000125409	0.218784978300005	-0.120698387787694	1.73588415377154	-0.069531361021675	0.944566670566716	NA
ENSG00000125414	164719.669783561	-0.301994602453994	0.267187355229954	-1.13027280873409	0.258361288480933	0.569743340290431
ENSG00000125430	5.75080457122165	-0.13910541753508	0.342692188246341	-0.405919429465038	0.684801801506966	NA
ENSG00000125434	3.49203617123166	-0.575279028769389	0.479123871720251	-1.20068955592612	0.229871646943727	NA
ENSG00000125445	226.73846112708	-0.0423670162234851	0.110871880697941	-0.382125891224932	0.702367988028726	0.872873011535313
ENSG00000125447	43.5913649551959	-0.284884498439101	0.170045771252061	-1.67534009426682	0.0938675230436775	NA
ENSG00000125449	9.38593055724891	-0.1395299677805	0.262849297931752	-0.530836372318286	0.595532172792097	NA
ENSG00000125450	28.2320581436749	0.123846072463556	0.144221122846636	0.858723535215111	0.390493062637384	NA
ENSG00000125454	26.4201268815435	0.10259826885081	0.152092133071106	0.674579722034955	0.499942819849896	NA
ENSG00000125457	56.4580974842779	0.017319391451765	0.112370423125381	0.154127669631005	0.877509071736535	NA
ENSG00000125458	38.431394534211	-0.0234683421556337	0.138552570214068	-0.169382221631648	0.865496006534691	NA
ENSG00000125459	9.74257780819968	-0.140173692210847	0.28434804823855	-0.492965199090272	0.622037177252287	NA
ENSG00000125462	0	NA	NA	NA	NA	NA
ENSG00000125482	55.1451061391912	-0.0862050590499235	0.109170990282304	-0.789633389117448	0.429741902856724	NA
ENSG00000125484	125.366741906291	-0.0045778752749194	0.0757346576787051	-0.0604462397432424	0.951800231969489	NA
ENSG00000125485	26.5165411055723	0.160897083821826	0.15274958589616	1.0533389198921	0.292185687305542	NA
ENSG00000125492	0	NA	NA	NA	NA	NA
ENSG00000125498	0	NA	NA	NA	NA	NA
ENSG00000125503	74.5388998801222	0.1275431886303	0.107168055382016	1.19012319646609	0.23399797433359	NA
ENSG00000125505	8.78968937559072	-0.250459824539235	0.403548814129688	-0.620643193015914	0.534834413740045	NA
ENSG00000125508	0	NA	NA	NA	NA	NA
ENSG00000125510	0.292655652252335	-0.361146931212944	1.48498245345283	-0.243199460285351	0.80785088494315	NA
ENSG00000125520	343.627948917343	-0.247486686081244	0.0918443156098633	-2.69463259035561	0.00704662843258982	0.153220914986727
ENSG00000125522	0	NA	NA	NA	NA	NA
ENSG00000125531	0.055846459057666	-0.36114412208651	4.92762083257525	-0.0732897547025286	0.941575544338349	NA
ENSG00000125533	0	NA	NA	NA	NA	NA
ENSG00000125534	113.483918155858	-0.0242375953804312	0.204146955964356	-0.118726214975564	0.905492266892542	NA
ENSG00000125538	0.715247537069892	-0.763010311381869	1.55982687119275	-0.489163461325949	0.624725975567296	NA
ENSG00000125551	0.724058317288885	-1.57504584161044	1.50182961520716	-1.04875135345709	0.294292572181574	NA
ENSG00000125571	0	NA	NA	NA	NA	NA
ENSG00000125611	26.6669427989105	0.104297560260189	0.157947357321323	0.660331151017675	0.509041343817478	NA
ENSG00000125618	0.628421719153742	1.1615196698022	0.814159626406608	1.42664857373082	0.153681215741343	NA
ENSG00000125629	23.095049021901	-0.11097673043999	0.173542684344529	-0.639478010030499	0.522512014544603	NA
ENSG00000125630	61.2352025211911	0.162634904320639	0.10887363224415	1.49379515469759	0.135229168363002	NA
ENSG00000125633	150.104615682802	0.0644404189430531	0.0682181432839589	0.944622879500238	0.344851442050905	NA
ENSG00000125637	10.8350200523562	-0.222951630403638	0.374098653410725	-0.595970149507215	0.5511951683762	NA
ENSG00000125648	258.447445664058	-0.115005964758267	0.107680823099119	-1.06802642706776	0.285508591156356	0.587325396288658
ENSG00000125650	6.56630832031843	0.151168775367946	0.290925780091382	0.519612855624081	0.603333436082552	NA
ENSG00000125651	96.8873784878242	0.161655207412462	0.0805046811855294	2.00802245325231	0.0446409057380796	NA
ENSG00000125652	156.801266105882	-0.229917716792437	0.104690128972189	-2.1961737849565	0.028079506974268	NA
ENSG00000125656	126.513410479316	-0.0148540861631569	0.0845985093639666	-0.175583308439282	0.860621316553036	NA
ENSG00000125657	2.59123909693803	-0.42785923074381	0.536008784469134	-0.798231751309009	0.424736015015732	NA
ENSG00000125675	2.77510042741779	0.175289993712175	0.454080914585019	0.386032506722664	0.699472594350754	NA
ENSG00000125676	179.281649675371	-0.0191286333850383	0.0667415101385827	-0.286607740000479	0.774412687304623	NA
ENSG00000125686	127.631758601714	-0.0316548262717671	0.0858005181882935	-0.368935140954498	0.712176069468389	NA
ENSG00000125691	1424.93913822584	-0.0695107414010189	0.0735356429989173	-0.945265976691635	0.344523103735813	0.636464175585076
ENSG00000125703	21.9364185950803	-0.0196957860206697	0.168207741787763	-0.117092030434134	0.906787125085351	NA
ENSG00000125726	0.173391670662726	0.904100710567542	2.21798268302065	0.407622979876587	0.683550490646028	NA
ENSG00000125730	276.742149188504	0.703358234978846	0.288077739386956	2.44155704802331	0.0146240775848686	0.194759199919318
ENSG00000125731	0.4223401081836	0.0280049361653771	1.21417058841849	0.0230650753959168	0.981598364066983	NA
ENSG00000125733	905.268700538952	-0.149338221642463	0.0912708091199194	-1.63621012109413	0.101795618926845	0.394979359022673
ENSG00000125734	34.1317529383212	0.0134057782757911	0.144264835155406	0.0929247814365159	0.925963318185418	NA
ENSG00000125735	4.07536948198322	0.0352442894147688	0.440212238429301	0.0800620390303599	0.936187914256791	NA
ENSG00000125740	102.240870595321	0.891613536832288	0.809474117216018	1.10147257073366	0.270691036008776	NA
ENSG00000125741	142.11162217153	0.0837742566765912	0.0838418801180959	0.999193440779126	0.317700992712079	NA
ENSG00000125743	134.834037980707	-0.0474300437861377	0.0759290388591563	-0.624662770644542	0.532192412443452	NA
ENSG00000125744	549.866753154075	-0.177668828249597	0.112844191162852	-1.57446144474723	0.115380808252362	0.421044028548595
ENSG00000125746	10.1392254018238	-0.0256706764324314	0.484234386209588	-0.0530129151574141	0.95772161737683	NA
ENSG00000125753	32.0778885891211	-0.112387209791283	0.297780246699491	-0.377416605154135	0.705864028643799	NA
ENSG00000125755	132.418642089349	0.0569455248962916	0.112912908388608	0.504331397614032	0.614028517307158	NA
ENSG00000125772	114.155201466478	0.165852410480176	0.231023773067112	0.717901920994062	0.472817763336079	NA
ENSG00000125775	1.79568191847053	-0.274995667154585	0.611353201404226	-0.449814716800277	0.652844045323191	NA
ENSG00000125779	44.6842913445792	-0.0636818763411653	0.121797847416755	-0.522848947594824	0.601079374079895	NA
ENSG00000125780	0.081707709245535	-0.441291705761841	4.92762083257525	-0.0895547203722684	0.928641067667255	NA
ENSG00000125787	0.171421433039199	-0.76189316561913	2.22329911330381	-0.342685858623387	0.731834802445157	NA
ENSG00000125788	0	NA	NA	NA	NA	NA
ENSG00000125798	0	NA	NA	NA	NA	NA
ENSG00000125810	319.243620732824	0.128398262532377	0.12904710039753	0.994972084896486	0.319749841360999	0.620134025105108
ENSG00000125812	74.9852350630103	-0.0301941175459226	0.1158104944491	-0.26072004691417	0.794308405392278	NA
ENSG00000125813	1.09523032784695	0.316510759270541	0.709530854876376	0.446084560093849	0.655536165330059	NA
ENSG00000125814	34.3162729910097	0.0362723682705329	0.136606736499953	0.265524008550965	0.790605817260802	NA
ENSG00000125815	0	NA	NA	NA	NA	NA
ENSG00000125816	0	NA	NA	NA	NA	NA
ENSG00000125817	400.320166792581	-0.00885504290524769	0.0926204643758802	-0.0956056846067129	0.923833750222101	0.964587459153994
ENSG00000125818	289.386064619703	-0.107257377104788	0.0712823448105739	-1.50468362663735	0.132405434581854	0.436289556992012
ENSG00000125820	0	NA	NA	NA	NA	NA
ENSG00000125821	53.794815183583	-0.160294906971248	0.116292923034759	-1.37837198333502	0.168088468864934	NA
ENSG00000125823	0	NA	NA	NA	NA	NA
ENSG00000125826	81.8409491730399	0.0397817434103819	0.103662427697351	0.383762413191088	0.701154548785208	NA
ENSG00000125827	510.71821101826	-0.213902864140921	0.0989843970331945	-2.16097557344506	0.0306972263341911	0.253202605601699
ENSG00000125831	0	NA	NA	NA	NA	NA
ENSG00000125834	79.1250405431408	-0.122355453877282	0.100634578873596	-1.21583908082897	0.224046228191838	NA
ENSG00000125835	104.960086447141	0.0360673538424229	0.0840161984842436	0.429290476040605	0.66771184691722	NA
ENSG00000125841	3.07244505135839	-0.249826306219466	0.467210569853316	-0.53471886626602	0.592844273600224	NA
ENSG00000125843	102.448909177532	-0.0657020247219055	0.0821523788745689	-0.799758030406155	0.423851003830011	NA
ENSG00000125844	106.912148869176	0.101499570333804	0.14446799155446	0.702574800422432	0.482320771313648	NA
ENSG00000125845	10.4807898389797	-0.016597914021108	0.255193629876477	-0.065040471539756	0.94814177682596	NA
ENSG00000125846	54.7750259123671	0.210650991801618	0.112701009010597	1.86911362773879	0.0616070074316688	NA
ENSG00000125848	47.9157493415338	-0.583957198364601	0.229221606286826	-2.54756612094365	0.0108477293736958	NA
ENSG00000125850	0	NA	NA	NA	NA	NA
ENSG00000125851	0.460414838944357	-0.0238212425921338	1.2216505674437	-0.0194992277063152	0.984442853127887	NA
ENSG00000125861	0	NA	NA	NA	NA	NA
ENSG00000125863	128.72570715457	-0.147319775177756	0.103974435361765	-1.4168845896126	0.156516672743671	NA
ENSG00000125864	2.01997183142159	0.570892849481793	0.481655930951647	1.18527108833443	0.235910280777801	NA
ENSG00000125868	131.360417572158	-0.00573563355006849	0.181964034012616	-0.0315206990281981	0.974854284908214	NA
ENSG00000125869	0	NA	NA	NA	NA	NA
ENSG00000125870	74.0332412456021	0.0461454006271082	0.0979194601707141	0.471258731886979	0.637455981949906	NA
ENSG00000125871	56.4968900198335	0.0444813624155914	0.118083735443028	0.376693388371443	0.706401476857272	NA
ENSG00000125872	0	NA	NA	NA	NA	NA
ENSG00000125875	74.6131446165524	-0.00980799636822119	0.133161767993735	-0.0736547472746277	0.941285107375042	NA
ENSG00000125877	16.8650376838544	-0.0833744534370371	0.198196276428892	-0.420666093931133	0.673998923292386	NA
ENSG00000125878	18.0535123463765	-0.251660271668114	0.208429439908685	-1.20741231074827	0.227273396834454	NA
ENSG00000125879	0	NA	NA	NA	NA	NA
ENSG00000125885	98.5837643715647	-0.0479930442462705	0.100224308056473	-0.478856329137519	0.632040840497624	NA
ENSG00000125888	0	NA	NA	NA	NA	NA
ENSG00000125895	3.75459429064867	-0.00701766969937878	0.397137106668719	-0.017670647193471	0.9859015971373	NA
ENSG00000125898	6.13039170592815	0.224005258005223	0.312386046655301	0.717078308726123	0.473325779096593	NA
ENSG00000125900	0.195233319860685	-0.842039525006644	3.05914077507776	-0.275253604497897	0.78312140638981	NA
ENSG00000125901	70.7713260294274	0.0736922009734342	0.0957366210647156	0.769738895668984	0.441454792604529	NA
ENSG00000125903	0	NA	NA	NA	NA	NA
ENSG00000125910	2.54835542384071	-1.30671258698344	0.990255372094795	-1.31957131847637	0.186978184135518	NA
ENSG00000125912	89.024603289096	-0.15049588819556	0.113448706402229	-1.3265544664915	0.18465610657857	NA
ENSG00000125931	0.0703981921728142	-0.441291705761841	4.92762083257525	-0.0895547203722684	0.928641067667255	NA
ENSG00000125944	160.335100537391	0.0744989093674022	0.0634123868036765	1.17483212858789	0.24006188353656	NA
ENSG00000125945	47.9339255530531	0.159786768740635	0.128425886062939	1.24419440378498	0.21342802290376	NA
ENSG00000125952	109.000528661347	0.0187273231377356	0.110803253429537	0.169014199115054	0.865785472795535	NA
ENSG00000125954	2.65457984918274	0.232503927104709	0.547432911185034	0.424716750407654	0.671043171513477	NA
ENSG00000125962	40.3674675092135	-0.0801642390040755	0.13354896108846	-0.600261045467633	0.548332275581336	NA
ENSG00000125965	0.492968136951237	0.955854606960338	0.916830659713368	1.04256396405763	0.297150286396077	NA
ENSG00000125966	0.961542389619318	0.246530012131142	0.805276563125591	0.306143284704901	0.759495552604369	NA
ENSG00000125967	145.026620943532	-0.0847774249551121	0.104946243670151	-0.807817621577482	0.419195579385559	NA
ENSG00000125968	75.3251180348447	0.382197102119838	0.175740529746442	2.17478064207085	0.0296465583924407	NA
ENSG00000125970	315.445534386352	-0.101676878605421	0.0751858039243676	-1.35234144344192	0.176266112355992	0.495288405817882
ENSG00000125971	156.267489085679	-0.0655674503419683	0.0703062727442656	-0.932597445187651	0.351027852965607	NA
ENSG00000125975	0	NA	NA	NA	NA	NA
ENSG00000125977	367.781703581034	-0.0688383653585723	0.0722381336983476	-0.952936653181378	0.340622167588665	0.633894383205398
ENSG00000125991	136.229476836728	-0.116580345031553	0.0932595753380942	-1.25006300542238	0.211276532474483	NA
ENSG00000125995	90.7289903432357	-0.0190792022162442	0.109543095026623	-0.174170742679921	0.861731278039652	NA
ENSG00000125998	0.377303931588133	0.790391550973764	1.07346872646975	0.736296765321775	0.461550114322446	NA
ENSG00000125999	0	NA	NA	NA	NA	NA
ENSG00000126001	107.221186515781	0.0801141598778093	0.0827518094659086	0.968125777489059	0.332981557448027	NA
ENSG00000126003	62.3724473363259	-0.0443940025111038	0.164514605609005	-0.269848396419058	0.787276888464378	NA
ENSG00000126005	12.0203373649948	0.0654501856951949	0.224934200936421	0.290974806955633	0.771070587392511	NA
ENSG00000126010	1.98612558844592	-0.64293534303012	0.64278935292185	-1.00022711967397	0.317200607720445	NA
ENSG00000126012	341.062119524678	0.0658170477398212	0.0744509655216995	0.884032158328936	0.376678853370638	0.659214183876762
ENSG00000126016	636.058078246753	0.131155807408949	0.139452605818808	0.940504529398044	0.346958827430601	0.637530238490747
ENSG00000126062	66.6520470706329	-0.00250768005776092	0.096508106587959	-0.0259841390160875	0.97926998941203	NA
ENSG00000126067	132.839207247252	-0.0289908374538963	0.0731763856738705	-0.396177498887434	0.691974089448554	NA
ENSG00000126070	167.226140423195	0.0693286652397853	0.0710795055956152	0.975367859678277	0.329377820507366	NA
ENSG00000126088	117.82117430018	-0.00635658575639798	0.0888448644093534	-0.0715470252406482	0.94296239969422	NA
ENSG00000126091	234.578281631712	-0.195742988957819	0.107726923511883	-1.81702941638565	0.0692126092404032	0.344819885334295
ENSG00000126106	5.36927523713298	-0.0407387602023252	0.340706614534614	-0.119571380373616	0.904822692185275	NA
ENSG00000126107	108.716701127189	0.0894192325857715	0.0793567960525916	1.12679993439391	0.259827078273941	NA
ENSG00000126214	441.43441206131	0.0539563916576738	0.0559719385486536	0.963990046740516	0.33505091601995	0.629482139796482
ENSG00000126215	7.97260906895909	-0.365827951348531	0.302990389184314	-1.20739127182675	0.227281495288887	NA
ENSG00000126216	72.7613722558545	0.110374989577996	0.0933215773167875	1.18273814857758	0.2369129401817	NA
ENSG00000126217	95.6448580002413	0.104537628689662	0.138814268254385	0.753075530377693	0.451404527705018	NA
ENSG00000126218	7.01508870134614	0.322880236738357	0.458748661250272	0.703828183080425	0.481539780219223	NA
ENSG00000126226	56.235010296231	0.0337607942080478	0.110643532587667	0.305131203048836	0.760266227085265	NA
ENSG00000126231	0.265668405119314	-0.280997286411882	1.78156995823145	-0.157724531171836	0.874673869364619	NA
ENSG00000126233	0	NA	NA	NA	NA	NA
ENSG00000126243	12.4615051267392	0.144067291581333	0.212274899101557	0.678682652499613	0.497338960131911	NA
ENSG00000126246	4.35357739252928	-0.444662622174769	0.414772902311583	-1.07206285583413	0.283691800968953	NA
ENSG00000126247	394.50212245044	0.00281876200151009	0.0616639459524619	0.0457116708632811	0.963540061530696	0.98393447976597
ENSG00000126249	31.1557823738667	0.0468021959417701	0.149633436420124	0.312778995533887	0.75444857441917	NA
ENSG00000126251	0	NA	NA	NA	NA	NA
ENSG00000126254	122.413183666773	-0.00258164914530814	0.0727314824192526	-0.0354956211455517	0.97168453799639	NA
ENSG00000126259	0	NA	NA	NA	NA	NA
ENSG00000126261	377.411471816287	-0.148676396870923	0.0723609601313589	-2.05464931091332	0.0399128891727466	0.277609618029372
ENSG00000126262	3.58083408264488	-0.73267006662402	0.825790695717987	-0.887234586709647	0.374952614962049	NA
ENSG00000126264	1.61923075949551	0.103856506873128	0.622683087419457	0.166788706761787	0.867536304914305	NA
ENSG00000126266	0.893627775814989	-0.477529864633731	0.913374749106121	-0.522819209859992	0.601100070229692	NA
ENSG00000126267	867.970634610074	-0.137618066028718	0.136357283115707	-1.00924617214572	0.312856588110881	0.614325936687995
ENSG00000126337	0	NA	NA	NA	NA	NA
ENSG00000126351	442.787367432025	-0.136892453572261	0.0978710237172859	-1.39870258195821	0.161902189652057	0.476420046955688
ENSG00000126353	0.966032430185116	-2.00111906205224	1.32061795200751	-1.51528991333964	0.129699001573298	NA
ENSG00000126368	89.0837869644494	-0.169878510585785	0.36542757604861	-0.46487600203217	0.642020256905174	NA
ENSG00000126391	28.5887406913064	0.382602379264744	0.142381056349039	2.68717193898896	0.00720598490002129	NA
ENSG00000126432	352.448748163464	-0.0882595645072654	0.0923590730882519	-0.95561336375616	0.339267607331816	0.632236823320516
ENSG00000126453	8.03379990692396	-0.137855397823511	0.288756555080309	-0.477410453193592	0.633069872068766	NA
ENSG00000126456	20.268095125289	-0.129112380239394	0.180946632149443	-0.713538454436445	0.475512626395761	NA
ENSG00000126457	477.013105517328	-0.147474118656887	0.0843993826958407	-1.74733646084067	0.0805789920393706	0.361960551195305
ENSG00000126458	33.8035117047417	-0.00813982423069172	0.155638529765561	-0.0522995446111756	0.958290016169735	NA
ENSG00000126460	0.783755857571697	-0.254334930306969	0.943040768472172	-0.269696643888492	0.78739364269656	NA
ENSG00000126461	178.405302880767	-0.0370536040650641	0.118543537197638	-0.312573801499508	0.754604484809512	NA
ENSG00000126464	93.1404810470418	-0.239807108020502	0.207400446015101	-1.15625165050533	0.247578238587926	NA
ENSG00000126467	0.266148859158958	-0.280997408736791	1.4632167880489	-0.192040858902038	0.84771020025534	NA
ENSG00000126500	0.537050546092686	0.36196822403394	1.01515575484353	0.356564224067992	0.721418064262553	NA
ENSG00000126522	15.4285694763061	0.00631271326777917	0.202918931533194	0.0311095333495117	0.975182186837139	NA
ENSG00000126524	855.902216465413	-0.138114667863928	0.126495563242016	-1.0918538510294	0.274897344829886	0.577779175929474
ENSG00000126545	0	NA	NA	NA	NA	NA
ENSG00000126549	0	NA	NA	NA	NA	NA
ENSG00000126550	0.022362290528864	0.520481049917424	4.92762083257525	0.105625223125257	0.915879711535801	NA
ENSG00000126561	82.4127923904273	0.250177500101965	0.100391165061255	2.49202706183672	0.0127016359442028	NA
ENSG00000126562	0	NA	NA	NA	NA	NA
ENSG00000126581	221.700850080844	-0.196582367303122	0.0795660353016729	-2.47068195063112	0.0134855696529228	0.191570008902909
ENSG00000126583	0	NA	NA	NA	NA	NA
ENSG00000126602	555.397107859835	-0.16896659749089	0.117739267118811	-1.43509129643542	0.151261083401844	0.46375850150901
ENSG00000126603	3.01975812137926	0.276875640179023	0.43378129984729	0.6382839469486	0.523288859886072	NA
ENSG00000126653	58.2065172846453	-0.180202613252981	0.120856443569618	-1.49104679842062	0.135949208634068	NA
ENSG00000126698	48.390204735673	-0.0943756640996037	0.133658673854229	-0.70609457192828	0.480129327096089	NA
ENSG00000126705	237.763557710188	0.0934034254763668	0.165206824267289	0.565372682942255	0.571820300920219	0.785945254331935
ENSG00000126709	17.9622279829605	0.155410859867141	0.212217411376074	0.732319081923654	0.463973835096357	NA
ENSG00000126733	0.289218290949218	0.432177206610557	1.36685099494281	0.3161845791601	0.751862411853234	NA
ENSG00000126746	74.2843012844923	-0.0199002203814415	0.0950896451330113	-0.209278521900098	0.834230817582975	NA
ENSG00000126749	66.9317882822748	-0.263093195926057	0.102784096076876	-2.55966833360367	0.0104772101063718	NA
ENSG00000126752	0.603921963843416	0.171105164040029	0.970289188914549	0.176344502231795	0.860023302079743	NA
ENSG00000126756	60.2534660097566	0.0506970716343508	0.100343618911485	0.505234634591678	0.613394046911665	NA
ENSG00000126759	1.47384089393086	-1.24883751414796	1.31402835738799	-0.950388556781517	0.341914856317922	NA
ENSG00000126767	78.0546607086415	0.028081679112382	0.117170746282234	0.239664592088032	0.810590286424366	NA
ENSG00000126768	115.07417713504	-0.0909265461484019	0.0888448616354643	-1.02343055607964	0.306104318244854	NA
ENSG00000126773	143.144075520792	-0.0202488260140846	0.0958392369791122	-0.211279082057985	0.832669504603192	NA
ENSG00000126775	167.952024988404	-0.0876119959756943	0.0902653993386373	-0.97060442448176	0.331745301857329	NA
ENSG00000126777	2674.45026953964	-0.253630418214385	0.106024300979441	-2.39219137378294	0.0167481070424236	0.203928141464177
ENSG00000126778	640.35352966971	-0.0332999607063086	0.123576078428443	-0.269469310968554	0.787568555346344	0.913662765716161
ENSG00000126785	20.6966685086607	-0.0811601371034596	0.186800348492181	-0.434475298138198	0.663943328798544	NA
ENSG00000126787	0.188971005364158	-0.040549221535288	2.23968022434291	-0.0181049156457969	0.985555156476882	NA
ENSG00000126790	14.4309517423362	-0.212181064868565	0.216942536814979	-0.978051920954192	0.328048645336538	NA
ENSG00000126803	1069.24896816765	-0.0714455397431333	0.244260609568837	-0.292497181061028	0.769906514881918	0.905572857024925
ENSG00000126804	151.118265775668	-0.0113960408966953	0.0724732581067278	-0.15724477130465	0.875051944759217	NA
ENSG00000126814	53.8390525873766	0.0888273352185612	0.104586957405821	0.849315607049268	0.395705698705505	NA
ENSG00000126821	14.3580142915995	0.265916238485011	0.190962431279964	1.39250551379481	0.163769373137485	NA
ENSG00000126822	57.4714734899759	0.184905687019673	0.1670030361361	1.10719955336011	0.26820766062109	NA
ENSG00000126838	0.722321347931336	-1.54190572164482	1.16629980847759	-1.32204919390111	0.186151770217154	NA
ENSG00000126856	0	NA	NA	NA	NA	NA
ENSG00000126858	192.265010114571	-0.10910037152125	0.0935782299736646	-1.16587342538915	0.243665624839636	NA
ENSG00000126860	3.34706086253959	-0.65835829972873	0.734969882895845	-0.895762282305693	0.370379738323517	NA
ENSG00000126861	0	NA	NA	NA	NA	NA
ENSG00000126870	70.8528752667566	-0.0588542689931389	0.104047573599325	-0.565647683623839	0.571633306021357	NA
ENSG00000126878	82.0633489790397	0.142068436560933	0.179564816245751	0.791181922668523	0.428837838865521	NA
ENSG00000126882	278.38396991874	-0.393004103495926	0.12746954405567	-3.08312159118015	0.00204841440525439	0.0952326478951905
ENSG00000126883	123.323028517314	0.0640176539746605	0.0994441511301559	0.643754843770269	0.519734419851915	NA
ENSG00000126890	0.192650302479572	-0.0405514793959182	4.524658630635	-0.00896232902994212	0.992849191767771	NA
ENSG00000126895	4.91558784288291	0.284185922746839	0.325346690834056	0.873486440013583	0.38239799408623	NA
ENSG00000126903	27.1423167969434	0.0984205390477511	0.146466390178735	0.671966714873272	0.501604886513005	NA
ENSG00000126934	565.137829723747	-0.164449574940713	0.0856200725232043	-1.92068950766358	0.0547708631727197	0.310747089401862
ENSG00000126945	295.201091258175	-0.0167406225822324	0.076089210169754	-0.22001309443066	0.825860956677222	0.93109632549544
ENSG00000126947	104.510287180786	-0.109841051024519	0.148623350816713	-0.739056483526456	0.459872699727681	NA
ENSG00000126950	1.82903671921695	-0.015139775064831	0.703762697135376	-0.0215126137353636	0.982836741486276	NA
ENSG00000126952	0.147223043920176	-0.681743010138083	2.59278031361988	-0.262938979657045	0.792597611644012	NA
ENSG00000126953	18.1378729560766	-0.0233838959306159	0.193214687344468	-0.121025457494991	0.903670871235934	NA
ENSG00000126970	3.82548891228332	0.130778036930051	0.390160743764243	0.335190146677276	0.737481654361485	NA
ENSG00000127022	235.353625259966	-1.44787370977962	0.460203167102245	-3.14616198514328	0.00165428356256691	0.0931341303074725
ENSG00000127054	177.775005165377	-0.0912109329384738	0.112320573878297	-0.812059000315509	0.416757777550019	NA
